year_month,year,month,month_name,quarter,disease_name,disease_category,case_records,unique_patients,inpatient_case_records,total_claim_cost,avg_length_of_stay_days,female_patients,male_patients,readmission_30d_cases,avg_severity_score,readmission_ratio
1938-01,1938,1,January,1,Transport problem (finding),Other,1,1,0,647.46,0.04128472222222222,1,0,0,0.02836584572044936,1.0
1938-02,1938,2,February,1,Acute bronchitis (disorder),Respiratory,1,1,0,9457.77,0.016944444444444446,0,1,1,15.455738666923668,1.0
1938-02,1938,2,February,1,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,867.19,0.03702546296296296,1,0,0,0.03901702134170369,1.0
1938-02,1938,2,February,1,Limited social contact (finding),Other,1,1,0,1454.19,0.03587962962962963,1,0,0,0.06749235388278245,1.0
1938-02,1938,2,February,1,Received higher education (finding),Other,1,1,0,568.2,0.03061342592592593,1,0,0,0.02449858398514096,1.0
1938-03,1938,3,March,1,Chronic sinusitis (disorder),Other,1,1,0,92.93,0.010416666666666666,0,1,0,0.0013996279948885687,1.0
1938-03,1938,3,March,1,Medication review due (situation) | Risk activity involvement (finding),Other,1,1,0,1337.93,0.010416666666666666,0,1,1,15.061799518935487,1.0
1938-03,1938,3,March,1,Patient referral for dental care (procedure),Other,1,1,0,3759.18,0.13887731481481483,0,1,0,0.1795293372901506,1.0
1938-03,1938,3,March,1,Received higher education (finding),Other,3,3,0,3426.16,0.0282445987654321,3,0,0,0.052333593112208615,1.0
1938-04,1938,4,April,2,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,1284.72,0.022754629629629628,0,1,0,0.059243578218360356,1.0
1938-05,1938,5,May,2,Medication review due (situation),Other,1,1,0,779.48,0.010416666666666666,0,1,1,15.034706893155747,1.0
1938-06,1938,6,June,2,Chronic sinusitis (disorder),Other,1,1,0,78.22,0.010416666666666666,1,0,0,0.0006859875163855929,1.0
1938-06,1938,6,June,2,Patient referral for dental care (procedure),Other,1,1,0,4990.88,0.16155092592592593,0,1,0,0.23933083120723755,1.0
1938-07,1938,7,July,3,Housing unsatisfactory (finding) | Received higher education (finding),Other,1,1,0,568.2,0.024374999999999997,0,1,0,0.024485696751234104,1.0
1938-07,1938,7,July,3,Housing unsatisfactory (finding) | Received higher education (finding) | Serving in military service (finding),Other,3,3,0,1920.3000000000002,0.029479166666666667,0,3,0,0.027984395195983697,1.0
1938-07,1938,7,July,3,Received higher education (finding),Other,4,4,0,3782.7,0.025269097222222224,0,4,0,0.042800354069502416,1.0
1938-07,1938,7,July,3,Received higher education (finding) | Serving in military service (finding),Other,3,3,0,1956.81,0.03352237654320988,0,3,0,0.028583162588196626,1.0
1938-07,1938,7,July,3,Risk activity involvement (finding),Other,1,1,0,1911.63,0.015509259259259259,0,1,0,0.08964250292773379,1.0
1938-08,1938,8,August,3,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,2,2,0,2034.63,0.02976273148148148,0,2,0,0.04628517765497192,1.0
1938-08,1938,8,August,3,General examination of patient (procedure),Other,1,1,0,1575.29,0.029756944444444444,0,1,0,0.07335474734485242,1.0
1938-08,1938,8,August,3,History of appendectomy (situation),Other,1,1,1,5423.98,3.6566087962962963,0,1,0,35.26756226197423,1.0
1938-08,1938,8,August,3,Housing unsatisfactory (finding) | Lack of access to transportation (finding) | Received higher education (finding),Other,1,1,0,732.65,0.03359953703703704,1,0,0,0.032482874783266315,1.0
1938-09,1938,9,September,3,Housing unsatisfactory (finding) | Received higher education (finding),Other,2,2,0,1846.8899999999999,0.03304398148148148,2,0,0,0.041737949770258326,1.0
1938-09,1938,9,September,3,Housing unsatisfactory (finding) | Received higher education (finding) | Transport problem (finding),Other,1,1,0,783.9,0.03770833333333334,1,0,0,0.0349777035567295,1.0
1938-09,1938,9,September,3,Received higher education (finding),Other,2,2,0,1136.4,0.02780671296296296,2,0,0,0.024492785925359115,1.0
1938-09,1938,9,September,3,Received higher education (finding) | Refugee (person) | Transport problem (finding),Other,1,1,0,886.12,0.03945601851851852,1,0,0,0.039940411768036005,1.0
1938-09,1938,9,September,3,Received higher education (finding) | Transport problem (finding),Other,1,1,0,887.76,0.034374999999999996,1,0,0,0.040009478395164756,1.0
1938-09,1938,9,September,3,Risk activity involvement (finding),Other,1,1,0,747.26,0.010416666666666666,0,1,0,0.03314377308658482,1.0
1938-10,1938,10,October,4,Chronic sinusitis (disorder),Other,1,1,0,78.22,0.010416666666666666,1,0,0,0.0006859875163855929,1.0
1938-10,1938,10,October,4,Received higher education (finding),Other,1,1,0,568.2,0.038078703703703705,0,1,0,0.024514005628684415,1.0
1938-11,1938,11,November,4,Allergic disposition (finding),Other,1,1,0,68.26,0.010416666666666666,1,0,0,0.00020278838886080504,1.0
1938-11,1938,11,November,4,Injury of medial collateral ligament of knee (disorder),Other,1,1,1,28506.71,2.310416666666667,0,1,0,36.38461616027187,1.0
1938-12,1938,12,December,4,Educated to high school level (finding) | Lack of access to transportation (finding) | Serving in military service (finding),Other,1,1,0,568.2,0.03891203703703704,0,1,0,0.024515727114475312,1.0
1939-01,1939,1,January,1,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,917.94,0.037766203703703705,0,1,0,0.04148063545911518,1.0
1939-01,1939,1,January,1,Received higher education (finding),Other,1,1,0,568.2,0.023657407407407408,1,0,0,0.024484214360691942,1.0
1939-02,1939,2,February,1,Has a criminal record (finding),Other,1,1,0,568.2,0.03494212962962963,1,0,0,0.024507526147443677,1.0
1939-02,1939,2,February,1,Risk activity involvement (finding),Other,2,2,0,3067.58,0.010416666666666666,1,1,0,0.07130146483076873,1.0
1939-03,1939,3,March,1,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,2,2,0,1285.56,0.03391203703703703,0,2,0,0.028123569979930596,1.0
1939-03,1939,3,March,1,Received higher education (finding) | Transport problem (finding),Other,1,1,0,568.2,0.022060185185185186,1,0,0,0.024480914846259385,1.0
1939-03,1939,3,March,1,Shellfish (substance),Other,1,1,0,64.08,0.010416666666666666,1,0,1,15.0,1.0
1939-04,1939,4,April,2,Allergic disposition (finding),Other,1,1,0,64.08,0.010416666666666666,1,0,0,0.0,1.0
1939-04,1939,4,April,2,Chronic sinusitis (disorder),Other,1,1,0,90.91,0.010416666666666666,1,0,0,0.001301629778262055,1.0
1939-04,1939,4,April,2,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1141.97,0.010416666666666666,1,0,0,0.05229272164334277,1.0
1939-05,1939,5,May,2,Gingivitis (disorder),Other,1,1,0,1697.69,0.013229166666666667,0,1,1,15.079258714303275,1.0
1939-06,1939,6,June,2,Gingivitis (disorder),Other,1,1,0,4990.88,0.15994212962962964,0,1,0,0.23932750778328016,1.0
1939-07,1939,7,July,3,General examination of patient (procedure),Other,1,1,0,568.2,0.02732638888888889,0,1,0,0.02449179368007686,1.0
1939-08,1939,8,August,3,Chronic sinusitis (disorder),Other,1,1,0,78.22,0.010416666666666666,0,1,0,0.0006859875163855929,1.0
1939-09,1939,9,September,3,Anemia (disorder) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,1576.02,0.03375,1,0,0,0.0733984113280315,1.0
1939-09,1939,9,September,3,Educated to high school level (finding),Other,4,4,0,4415.24,0.030023148148148146,1,3,0,0.05048193133567279,1.0
1939-09,1939,9,September,3,Educated to high school level (finding) | Housing unsatisfactory (finding) | Lack of access to transportation (finding) | Serving in military service (finding),Other,1,1,0,747.26,0.03832175925925926,0,1,0,0.033201418951055,1.0
1939-09,1939,9,September,3,Educated to high school level (finding) | Housing unsatisfactory (finding) | Serving in military service (finding),Other,4,4,0,4530.67,0.027560763888888888,0,4,0,0.0518768364339092,1.0
1939-09,1939,9,September,3,Educated to high school level (finding) | Serving in military service (finding),Other,2,2,0,1794.77,0.02497685185185185,0,2,0,0.04045701080900216,1.0
1939-09,1939,9,September,3,Lack of access to transportation (finding),Other,2,2,0,2214.9,0.03362847222222222,2,0,0,0.05066596999847314,1.0
1939-10,1939,10,October,4,Loss of teeth (disorder),Other,1,1,0,1379.75,0.05813657407407408,1,0,0,0.06392695207452144,1.0
1939-10,1939,10,October,4,Only received primary school education (finding),Other,2,2,0,2790.66,0.03259259259259259,0,2,0,0.06463003138433392,1.0
1939-10,1939,10,October,4,Only received primary school education (finding) | Serving in military service (finding),Other,1,1,0,1160.91,0.03585648148148148,0,1,0,0.053264129344810014,1.0
1939-10,1939,10,October,4,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1005.38,0.010416666666666666,1,0,0,0.045666198668582646,1.0
1939-11,1939,11,November,4,Childhood asthma (disorder),Respiratory,1,1,0,679.93,0.010416666666666666,0,1,0,0.0298773275789298,1.0
1939-12,1939,12,December,4,Educated to high school level (finding),Other,1,1,0,779.48,0.03894675925925926,1,0,0,0.034765830134559694,1.0
1940-01,1940,1,January,1,Allergic disposition (finding),Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
1940-01,1940,1,January,1,Transport problem (finding),Other,1,1,0,1203.91,0.03462962962962963,0,1,0,0.05534769558613385,1.0
1940-03,1940,3,March,1,Housing unsatisfactory (finding) | Received higher education (finding),Other,1,1,0,779.48,0.03231481481481482,1,0,0,0.034752129976807135,1.0
1940-03,1940,3,March,1,Lack of access to transportation (finding),Other,1,1,0,568.2,0.02943287037037037,1,0,0,0.024496145213603854,1.0
1940-03,1940,3,March,1,Received higher education (finding),Other,1,1,0,1178.21,0.03405092592592592,1,0,0,0.054099691116176615,1.0
1940-04,1940,4,April,2,Social isolation (finding),Other,1,1,0,516.95,0.038564814814814816,0,1,0,0.022028668936596035,1.0
1940-05,1940,5,May,2,Adolescent idiopathic scoliosis (disorder),Other,1,1,0,1283.02,0.012222222222222223,1,0,0,0.05913934680405953,1.0
1940-05,1940,5,May,2,History of appendectomy (situation),Other,1,1,1,5423.98,1.1163657407407408,0,1,0,35.26231467118355,1.0
1940-05,1940,5,May,2,Prediabetes (finding),Endocrine/Metabolic,1,1,0,1615.96,0.025706018518518517,1,0,0,0.07531944211520622,1.0
1940-06,1940,6,June,2,Medication review due (situation),Other,1,1,0,917.94,0.010416666666666666,0,1,0,0.041424137251838924,1.0
1940-07,1940,7,July,3,Educated to high school level (finding) | Housing unsatisfactory (finding),Other,1,1,0,747.26,0.03388888888888889,0,1,0,0.033192261603028426,1.0
1940-10,1940,10,October,4,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,1505.58,0.03986111111111111,0,1,0,0.0699937116070798,1.0
1940-10,1940,10,October,4,General examination of patient (procedure),Other,1,1,0,642.78,0.023668981481481482,0,1,0,0.02810241005041748,1.0
1940-10,1940,10,October,4,Prediabetes (finding),Endocrine/Metabolic,2,2,0,2008.22,0.02597800925925926,0,2,0,0.0456367322846189,1.0
1940-10,1940,10,October,4,Risk activity involvement (finding),Other,2,2,0,2472.15,0.010416666666666666,1,1,0,0.05685812866098536,1.0
1940-11,1940,11,November,4,Disorder of kidney due to diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,723.14,0.0212037037037037,0,1,0,0.03199589984048407,1.0
1940-11,1940,11,November,4,Lack of access to transportation (finding) | Received higher education (finding),Other,1,1,0,1101.18,0.0346412037037037,1,0,0,0.05036387949860838,1.0
1940-12,1940,12,December,4,Chronic sinusitis (disorder),Other,1,1,0,90.91,0.010416666666666666,1,0,0,0.001301629778262055,1.0
1940-12,1940,12,December,4,Injury of medial collateral ligament of knee (disorder),Other,1,1,1,9726.98,4.070833333333334,0,1,0,35.47717356696186,1.0
1940-12,1940,12,December,4,Risk activity involvement (finding),Other,1,1,0,1725.32,0.010416666666666666,0,1,0,0.0805933452418955,1.0
1941-01,1941,1,January,1,Childhood asthma (disorder),Respiratory,1,1,0,679.93,0.010416666666666666,1,0,0,0.0298773275789298,1.0
1941-01,1941,1,January,1,Received higher education (finding),Other,1,1,0,779.48,0.03754629629629629,1,0,0,0.03476293708205,1.0
1941-02,1941,2,February,1,Housing unsatisfactory (finding) | Received higher education (finding),Other,1,1,0,779.48,0.03391203703703704,0,1,0,0.03475542949123969,1.0
1941-02,1941,2,February,1,Housing unsatisfactory (finding) | Received higher education (finding) | Serving in military service (finding),Other,1,1,0,779.48,0.03451388888888889,0,1,0,0.03475667278653312,1.0
1941-02,1941,2,February,1,Injury of knee (disorder) | Tear of meniscus of knee (disorder),Other,1,1,0,724.71,0.041666666666666664,0,1,0,0.03211433881120492,1.0
1941-02,1941,2,February,1,Medication review due (situation) | Social isolation (finding),Other,1,1,0,747.26,0.04111111111111111,1,0,0,0.03320718114654954,1.0
1941-02,1941,2,February,1,Only received primary school education (finding),Other,2,2,0,2125.19,0.031377314814814816,2,0,0,0.048485225533121734,1.0
1941-02,1941,2,February,1,Received higher education (finding),Other,1,1,0,568.2,0.02854166666666667,1,0,0,0.02449430418018859,1.0
1941-02,1941,2,February,1,Received higher education (finding) | Serving in military service (finding),Other,1,1,0,1087.4,0.03754629629629629,0,1,0,0.049701358301671765,1.0
1941-02,1941,2,February,1,Received higher education (finding) | Unemployed (finding),Other,1,1,0,568.2,0.03615740740740741,1,0,0,0.0245100366475554,1.0
1941-03,1941,3,March,1,Educated to high school level (finding),Other,4,4,0,5021.26,0.03321759259259259,4,0,0,0.05783863918136952,1.0
1941-03,1941,3,March,1,Has a criminal record (finding),Other,1,1,0,779.48,0.02861111111111111,1,0,0,0.0347444789288476,1.0
1941-03,1941,3,March,1,Has a criminal record (finding) | Only received primary school education (finding) | Unemployed (finding),Other,1,1,0,2011.18,0.03474537037037037,1,0,0,0.0945118061348902,1.0
1941-03,1941,3,March,1,Housing unsatisfactory (finding) | Received higher education (finding) | Serving in military service (finding),Other,1,1,0,779.48,0.036493055555555556,0,1,0,0.0347607613152865,1.0
1941-03,1941,3,March,1,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1005.38,0.010416666666666666,1,0,0,0.045666198668582646,1.0
1941-04,1941,4,April,2,Full-time employment (finding) | Received higher education (finding) | Serving in military service (finding),Other,1,1,0,1491.3,0.03162037037037037,0,1,0,0.06928390855337645,1.0
1941-05,1941,5,May,2,Housing unsatisfactory (finding) | Received higher education (finding) | Serving in military service (finding),Other,2,2,0,2538.3900000000003,0.036799768518518516,0,2,0,0.05851941306386048,1.0
1941-05,1941,5,May,2,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,5438.48,0.010416666666666666,1,0,0,0.26073347298887767,1.0
1941-05,1941,5,May,2,Received higher education (finding),Other,3,3,0,2663.2200000000003,0.03748070987654321,1,2,0,0.040014923838299965,1.0
1941-05,1941,5,May,2,Smokes tobacco daily (finding),Other,1,1,0,649.58,0.03457175925925926,0,1,0,0.028454827809511907,1.0
1941-06,1941,6,June,2,Anemia (disorder),Other,1,1,0,1184.36,0.05675925925925926,1,0,0,0.054444962511034534,1.0
1941-06,1941,6,June,2,Gingival disease (disorder),Other,1,1,0,6222.58,0.2456597222222222,0,1,0,0.29925923688235345,1.0
1941-06,1941,6,June,2,Gingivitis (disorder),Other,1,1,0,2011.18,0.010416666666666666,0,1,1,15.094461548313607,1.0
1941-06,1941,6,June,2,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1005.38,0.010416666666666666,1,0,0,0.045666198668582646,1.0
1941-07,1941,7,July,3,Cerebral palsy (disorder) | Dribbling from mouth (finding) | Epilepsy (disorder) | Excessive salivation (disorder) | Gastroesophageal reflux disease (disorder) | Osteoporosis (disorder) | Pain (finding) | Spasticity (finding),Neurological,1,1,0,2570.21,0.08333333333333333,0,1,0,0.12173294220185389,1.0
1941-07,1941,7,July,3,Loss of teeth (disorder),Other,1,1,0,1379.75,0.061030092592592594,0,1,0,0.06393292945573982,1.0
1941-08,1941,8,August,3,Alcoholism (disorder) | Smokes tobacco daily (finding),Other,1,1,0,1234.11,0.03023148148148148,0,1,0,0.056803731819216885,1.0
1941-09,1941,9,September,3,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1337.7,0.010416666666666666,1,0,0,0.06178836072270289,1.0
1941-09,1941,9,September,3,Received higher education (finding),Other,1,1,0,647.46,0.040879629629629634,1,0,0,0.02836500888707879,1.0
1941-11,1941,11,November,4,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,1,1,0,779.48,0.03409722222222222,1,0,0,0.03475581204363767,1.0
1941-11,1941,11,November,4,Transport problem (finding),Other,1,1,0,779.48,0.02241898148148148,1,0,0,0.03473168733304023,1.0
1941-12,1941,12,December,4,Housing unsatisfactory (finding) | Only received primary school education (finding) | Serving in military service (finding),Other,1,1,0,2011.18,0.027789351851851853,0,1,0,0.0944974365104412,1.0
1941-12,1941,12,December,4,Only received primary school education (finding) | Serving in military service (finding),Other,2,2,0,2174.8,0.027361111111111114,0,2,0,0.04968031791978302,1.0
1941-12,1941,12,December,4,Risk activity involvement (finding),Other,1,1,0,747.26,0.018125,0,1,0,0.03315969683015062,1.0
1942-01,1942,1,January,1,Chronic sinusitis (disorder),Other,1,1,0,92.93,0.010416666666666666,0,1,0,0.0013996279948885687,1.0
1942-01,1942,1,January,1,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1141.97,0.010416666666666666,1,0,0,0.05229272164334277,1.0
1942-01,1942,1,January,1,Retention of urine (disorder),Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
1942-02,1942,2,February,1,Allergic disposition (finding),Other,3,3,0,228.12,0.010416666666666666,2,1,0,0.0005802270647787617,1.0
1942-02,1942,2,February,1,Anemia (disorder),Other,1,1,0,2190.72,0.053703703703703705,1,0,0,0.10326116786392231,1.0
1942-02,1942,2,February,1,Contact dermatitis (disorder),Other,1,1,0,82.02,0.010416666666666666,0,1,1,15.000870340597167,1.0
1942-02,1942,2,February,1,Cow's milk (substance),Other,1,1,0,64.08,0.010416666666666666,1,0,1,15.0,1.0
1942-02,1942,2,February,1,Shellfish (substance),Other,1,1,0,82.02,0.010416666666666666,1,0,1,15.000870340597167,1.0
1942-03,1942,3,March,1,Allergic disposition (finding),Other,1,1,0,68.26,0.010416666666666666,0,1,0,0.00020278838886080504,1.0
1942-03,1942,3,March,1,Anemia (disorder),Other,1,1,0,1690.0,0.05267361111111111,1,0,0,0.07896712554530376,1.0
1942-03,1942,3,March,1,Anemia (disorder) | Body mass index 30+ - obesity (finding) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,787.8,0.030810185185185187,1,0,1,15.035152657957548,1.0
1942-03,1942,3,March,1,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,2,2,0,1352.1,0.04001736111111111,0,2,0,0.029750241990521262,1.0
